ESTADO,MUNICIPIO,RAZÓN SOCIAL,DIRECCIÓN,COORDENADAS,,"HORARIO
",TELEFONO,PÁG WEB,"REDES
FB",CORREO,PET,PEAD,PP (ENVASE),PP (TAPAS),PP (CAPSULAS),PEBD (BOLSA TRANSPARENTE) ,BOPP (LAMINADA),ALUMINIO,HOJALATA,CARTON LAMINADO,VIDRIO
Sinaloa,Ahome,Recicladora y Transformadora Internacional Ecomundo S.A. de C.V.,"Blvd. Bienestar #1210 Ote, Col. Alamos 1 Los Mochis
Ahome, Sin.",,,,668 824 3320,,,"info@recicladoraecomundo.com
rtecomundo@hotmail.com",SI,SI,,,,,,SI,SI,SI,
Sinaloa,Ahome,Juan Pablo Ramos,"Calle 5 de mayo # 2994 Colonia Miguel Hidalgo,  Los Mochis
Ahome, Sin.",,,,668 146 22 29,,,,Si,,,,,,,,,,
Sinaloa,Ahome,Recikla Vive Verde,"Camino Cañero poste 22212, Col. Sindicatura de Ejido Mochis Como referencia 500 metros de la carr. Mochis-Ejido Lisianas, Los Mochis
Ahome, Sin.",,,,624 132 5109,,,reciklaviveverde@hotmail.com,Si,Si,,,,,,,,,
Sinaloa,Ahome,Recicladora y Transformadora Internacional Ecomundo,"Bienestar 1210 Álamos I, Los Mochis
Ahome, Sin.",,,,"971 105 4016
668 158 2837",,,,Si,Si,,,,,,Si,,,
Sinaloa,Mazatlán,SIBSA - Animalia,"Av Sta Rosa, Burócratas, CP. 82163
Mazatlán, Sin.",23.253055,-106.410160,,669 920 6047,,,,Donación,Donación,Donación,Donación,,,,Donación,Donación,,
Sinaloa,Mazatlán,Mazatlán Recicla,"Av. Lib. Núm. 2 Pte. #2314, Jaripillo, CP. 82136
Mazatlán, Sin.",23.264355,-106.400263,,"669 940 5497
669 126 0950",https://www.recicladoramazatlan.com/,,teosalazarsuarez@hotmail.com,Si,Si,Si,,,,,Si,Si,,
Sinaloa,Mazatlán,"Servicios Reciclables de Mazatlán, S.A. De C.V.","CARRETERA CARRETERA INTERNACIONAL KM 283-1400 , URIAS PINO y ESTADIO 82099 MAZATLAN, Sin. México",,,,314 143 6812,,,sereciclamaz@hotmail.com,Si,Si,,,,,,,,,
Sinaloa,Mazatlán,RIISA,Carret. México-Nogales KM,23.22499110471977,-106.38416708520413,,811 385 2339,https://riisa.mx/?fbclid=IwAR2t9SDSbGLs1EbXtGtW9tdoG3wcKAGcxPzxgKsUgrzv_SFZur5uo4QhBrI,Recuperaciones Industriales Internacionales SA DE CV,,Si,SI,,,,,,SI,SI,,
Sinaloa,Mazatlán,SERVICIOS RECICLABLES DE MAZATLAN S.A. DE C.V.,"CARRETERA CARRETERA INTERNACIONAL KM 283-1400 , URIAS PINO y ESTADIO 82099 MAZATLAN, Sin. México",,,,"669 917 0087 
331 657 0892
331 163 0035",,,sereciclamaz@hotmail.com,SI,SI,,,,,,,,,
Sinaloa,Mazatlán,Gabriel Becerra Olivas,"Av. Luis Donaldo Colosio No. 3 
Col. Flores Magón  Entre la calle Dalia y Carr. De acceso a libramiento Colosio, Mazatlán Sinaloa.",,,,669 117 1634,,,magber_reciclajes@hotmail.com,SI,SI,Si,,,SI,,SI,,,
Sinaloa,Mazatlán,Marina Isabel Becerra Ríos,"Dalia N. 5402 Col. Flores Magón, Mazatlán Sinaloa",,,,669 117 1634 ,,,,Si,,,,,,,,,,
Sonora,Cajeme,Carlos Echegaray,"Calle Camino al basurón s/n, Col. Zona de Granjas Ciudad Obregon
Cajeme, Son.",27.522216514236078,-109.8646371582826,,644 177 8050,,,chan_76@hotmail.com,Si,,,,,,,Si,Si,,
Sonora,Cajeme,Recolectora de Plasticos y Similares Para Reciclar Fimbres,Leonardo Magana 1272. Municipio Libre. Ciudad Obregon,,,,644 417 1330,,,,Si,,,,,,,,,,
Sonora,Cajeme,Recicladora Obregón,"Granjas Nica S/N, Cd. Obregón Durazno 1134 Chapultepec
Cajeme, Son.",,,,"644 134 0830
664 409 4055",,,"duartetineo@hotmail.com
annie_6802@hotmail.com",$3.00 revuelto,SI,,,,SI,,SI,,SI,
Sonora,Empalme Sonora,Recicladora la Loma,"CET del Mar, Colonia Pesqueira,  Municipio Empalme",,,,"622 170 5957
622 103 4116",,,,$2.50 mixto,SI,,,,,,,,,
Sonora,Hermosillo,Engrane Verde S.A. de C.V.,"Blvd. Progreso 86, Solidaridad CP. 83116
Hermosillo, Son.",29.144220,-111.005929,"Lunes a viernes 08:00 am  - 01:00 y de 02:00 - 05:00 pm
Sábado 08:00 am - 01:00 pm",662 136 8600,https://www.engraneverde.com/,,comercial@engraneverde.com,Si,,,,,,,Si,Si,,
Sonora,Hermosillo,Mitre Impacto y Reciclajes S.A. de C.V.,"José María Escriba N° 121-A Villas del Cortes C.P. 83106
Hermosillo, Son. ",,,,"664 409 4055
662 256 9180",,,"alanmitre@hotmail.com
berefrias76@hotmail.com", $	2.80 ,SI,,,,Si,,SI,,,
Sonora,Hermosillo,Mitre Impacto y Reciclaje S.A. de C.V. ,"Jose María Escriba No. 121 No. A Villas del Cortes C.P. 83106, Hermosillo Sonora. ",,,,469 621 8175,,,,Si,Si,,,,,,Si,,,
Sonora,Hermosillo,Centro de Transferencia Micarray,"Periférico Norte, Jesus Garcia, Miguel Aleman, CP. 83140
Hermosillo, Son. ",29.112222,-110.969704,Lunes a sabado 08:00 am - 05:00 pm,"662 222 4047
662 215 1041",,,,Si,Si,,,,,,Si,Si,,
Sonora,Hermosillo,Recicladora de plástico y metales,"Trinidad Sánchez Leyva,  Miguel Alemán, CP. 83345
Hermosillo, Son.",28.849776427756073,-111.50905708408118,,,,Recicladora de plástico y metales,, $	2.00 , $	3.00 , $	1.50 ,,,,, $	17.00 ,,,
Tabasco,Villa de Alvarez,Eco-Plas del Sureste S.A. de C.V.,"Ejido Pino Suarez, Col. El cedro, C.P. 
Villahermosa, Tabasco",,,,229 986 3734,,,ecoplasdelsureste@hotmail.com,Si,Si,,,,,,,,,
Tabasco,Villahermosa,Ruma Recicladora de Metales,"Río Mezcalapa 215, Casa Blanca 1ra Secc, CP. 86060
Villahermosa, Tab.",18.001673642206633,-92.91248062645944,,993 121 5042,,,,Si,,,,,,, $	15.00 ,Si,,
Tabasco,Villahermosa ,Recuperadora de Metales Salvamex,"Carr. Villahermosa-Teapa km 9, Villa Parrilla 1ra. Secc Campestre Paseo de La Sierra, CP. 86195
Villahermosa, Tab.",17.92557330494117,-92.91036535947939,,993 176 5919,,,,Si,Si,,,,,,Si,Si,,
Tabasco,Villahermosa ,Centro de Acopio de Materiales Reciclables,"Calle Gregorio Méndez Magaña 308, Col. Tamulte de las Barrancas, CP. 86150
Villahermosa, Tab.",17.968948493705128,-92.96118820734918,,993 593 7369,,Centro de Acopio de Materiales Reciclables,estrategias.ecologicas@gmail.com,Si,,,,,,,Si,Si,,
Tabasco,Villahermosa ,Poliplast S.A de C.V,Col. Alameda Carretera Cardenas Comalcalco s/n. ,,,,"937 372 4815
993 337 9704",http://www.poliplasts.com/,Poliplast S.A de C.V,, $	3.00 , $	1.00 ,,,,,, $	13.00 ,,,
Tabasco,Villahermosa ,Poliplast S.A. de C.V.,"Tomas Garrido Canabal No. 10, C.P.86532, Colonia Toloque entre calle la Palma y el Limón, H. Cárdenas Tabasco. DIRECCIÓN 1:Carretera Cárdenas-Comalcalco S/N, col. Alameda, Km. 1.5, Cárdenas, Tab.TS. 1RA SECCION. ",,,,993 194 1635,,,carrascowaldo@yahoo.com.mx,Si,Si,,,,,,Si,,,
Tamaulipas,Altamira,Jesús Concepción Rodriguez,"Calle Encino # 221 entre Benito Juárez Col. Lázaro Cárdenas
Altamira, Tamps.",,,,"833 312 9714 
833 312 9715",,,j-esus08@hotmail.com,SI,SI,,,,,,,,SI,
Tamaulipas,Matamoros,Ecopet Logistic,"Km 1 Carr. Reynosa Ejido Las Rusias, CP. 87560
Heroica Matamoros, Tamps.",25.908755038794578,-97.55403488289637,,868 124 5003,,Ecopet Logistic,ecopetlogistic@gmail.com,Si,Si,,,,,,,,,
Tlaxcala,Apizaco,Recicladora Leal,"Álvaro Obregón Adolfo López Mateos 1603, Adolfo López Mateos, Cristo Rey, CP. 90300
Apizaco, Tlax.",19.4140575911832,-98.12674621327943,,241 111 6956,,,,Si,Si,Si,Si,,,,Si,Si,,
Tlaxcala,Apizaco,Recicladora La Nueva Noria,"Calle Jose Aramburu, La Noria Uno, CP. 90450
Apizaco, Tlax.",19.410536636843,-98.15273362674264,,241 419 4658,,,,Si,Si,Si,Si,,,,Si,Si,,Si
Tlaxcala,Apizaco,Recitlax,"Art. 123 404, Santa Rosa, CP. 90340
Apizaco, Tlax.",19.419978,-98.135644,,241 113 0385,,,,Si,Si,,,,,,Si,Si,Si,Si
Tlaxcala,Centro,Apapacho Ecológico,"Av Independencia 21, Centro
Tlaxcala, Tlax.",19.314022,-98.239367,Lunes a viernes de 11:00 am - 07:00 pm,246 459 2818,,https://www.facebook.com/Apapacho-ecol%C3%B3gico-101818861686919/,,Si,Si,,,Si,,,Si,,Si,
Tlaxcala,Chiautempan,Comercializadora de Metales,"J. Ma. Morelos y Pavón Pte. 10, La Concha, Centro, CP. 90800
Chiautempan, Tlax.",19.31121103309497,-98.19320789275555,,"246 128 3569
",,,nadin-mg@hotmail.com,Si,,,,,,,Si,Si,,
Tlaxcala,El Carmen Aztama,Desperdicios industriales Morales,"Vía Corta Puebla - Chiautempan, CP. 90855
El Carmen Aztama, Tlax. ",19.231987678554173,-98.22702061124255,,246 497 6648,,,dimmorales@hotmail.com,Si,Si,,,,,,Si,Si,Si,Si
Tlaxcala,Green Leaf,Green Leaf,"Av. Alfredo Toxqui, Santa Rosa, CP. 72219
Puebla, Pue.",19.104525930932503,-98.15629743346197,,,,,,Si,Si,,,,,,,,,
Tlaxcala,La Magdalena Tlaltelulco,Recicladora El Ave Fénix,"Calle Reforma, Esquina, Camino Real, Tecpa Morales, CP. 90830
La Magdalena Tlaltelulco, Tlax.",19.290591345155633,-98.20250424569245,,,https://reciclajeelavefenix.jimdofree.com/,,,Si,Si,,,,,,Si,Si,,
Tlaxcala,San Buena Aventura,Recicpap Recicladora Papalotla,"Carr. Federal Puebla - Tlaxcala Km 34.5, San Buenaventura, 90790 Papalotla, Tlax.","19.160049709861187, -98.22541196196356",19.160049709861187,-98.2254119619635,222 136 9474,http://carpekl.com.mx/,"https://www.facebook.com/recicladorapapalotla.a
web
(Instagram) Carpekl Reciclaje","recipap.08@hotmail.com
recipap.a@hotmail.com
chernandez@carpekl.com.mx",Si,Si,,,,,,,,Si,
Tlaxcala,San Pablo del Monte,Desperdicios Industriales Morales,"Avenida 5 de Mayo 13, San Pedro, CP. 90180
San Pablo del Monte, Tlax.",19.11524249869914,-98.16421929615596,,246 497 6648,,,dimmorales@hotmail.com,Si,Si,,,,,,Si,Si,Si,Si
Tlaxcala,Santa Ines Zacatelco,Green Leaf,"Calle Privada Nueva Reforma Sur 16, Axala, Barrio de Exquitla, CP. 90740
De Exquitla, Tlax.",19.20036549517656,-98.23484435352935,,"
221 417 5847",,https://www.facebook.com/greenleaftlaxcala/,"
green.leaf.ceo89@gmail.com",Si,,,,,,,,,,
Tlaxcala,Santa Maria Acuitlapilco,Recicladora Santa Maria ,"Grande, Santa María Acuitlapilco, CP. 90000
Tlaxcala, Tlax.",19.27493565886589,-98.23523288819035,,,,,,Si,Si,,,,Si,,Si,Si,,
Tlaxcala,Zacatelco,Compra de Fierro,"Calle Barranca Seca LB, Segunda Secc, CP. 90740
Zacatelco, Tlax.",19.20870864924624,-98.23922253765386,,,,,,Si,,,,,,,Si,Si,,
Veracruz,Acayucan,Recicladora Acayucan,"Ruiz Cortines 104, Morelos, CP. 96010
Acayucan, Ver.",17.957696,-94.909852,,"924 212 0119
924 119 1826",,https://www.facebook.com/R.Acayucan/,alor_alor@hotmail.com,Si,,,,,,, $	18.00 ,Si,,
Veracruz,Alamo,Recicladora Puerta 7,"Carretera Álamo - Ixhuatlan de Madero km 1. Loc. La Estación Puerta 7
Alámo, Ver.",,,,785 103 6631,,,,Si,Si,,,,,,,,,
Veracruz,Veracruz,Compra de Metales Veracruz,,,-96.20662260081428,,229 984 6065,,https://www.facebook.com/Compra-de-metales-veracruz-1374798562780696,,Si,Si,,,,,,Si,Si,,
Veracruz,Boca del Río,Recicla Gana Dinero,"Felipe Cortina 17, 1 de Mayo, CP. 94297
Boca del Río, Ver.",19.137386456682872,-96.12550334501158,"Lunes a viernes 08:00 am - 06:00 pm
Sábado 08:00 - 02:00 pm",222 9901 7804,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Boca del Río,Recicladora Las Palmas,"Graciano Sanchez 20, Venustiano Carranza, Carranza 3ra Secc, CP. 94297
Boca del Río, Ver.",19.126093,-96.125621,"Lunes a viernes  07:30 am - 06:00 pm
Sábado 07:30 am - 02:00 pm",229 253 9514,,https://www.facebook.com/Recicladora-las-palmas-195595314263562,,Si,Si,Si,Si,,,,Si,Si,,
Veracruz,Boca del Río,Ecoplastics Marin,"Calle 8, 16, Venustiano Carranza, CP. 94297
Boca del Río, Ver.",19.13022378932688,-96.12573432195525,"Lunes a viernes 07:30 am - 06:30 pm
Sabado 07:30 am - 02:00 pm",818 273 8016,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Carlos A. Carrillo,Recicla Gana Dinero,"Los Pinos, CP. 95349
Carlos A. Carrillo, Ver.",18.375441492590557,-95.75138037415213,,,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Catemaco,El Iman,"Otro A, Carr. a Playa Azul 20, Linda Vista, CP. 95870
Catemaco, Ver.",18.420988,-95.103148,,,,,,Si,,,,,,,Si,,,
Veracruz,Coatzacoalcos,Ecokaans,"Av. Transístmica, Primero de Mayo, CP. 96590
Coatzacoalcos, Ver.",18.12809474250909,-94.43883483457388,,921 214 5836,https://www.ecokaans.org/,https://www.facebook.com/EcoKaans/,ecokaans@gmail.com,Donación ,Donación ,Donación ,Donación ,,,,Donación ,Donación ,,
Veracruz,Coatzacoalcos,Poliplast S.A de C.V,"
Av Transístmica LB Tierra Nueva, Col Tierra Nueva CP. 96496
Coatzacoalcos, Ver.",18.11111018702845,-94.44978107678627,,"921 217 4013  
921 166 4191",http://www.poliplasts.com/,,"carrascowaldo@yahoo.com.mx 
recicladora_poliplast@yahoo.com.mx",SI,SI,,,,,,SI,,,
Veracruz,Córdoba,Reciclados juquilita,"Av 15-A, Nuevo Cordoba, CP. 94550
Córdoba, Ver.",18.89899649266724,-96.95463427286431,,,https://reciclados-juquilita.negocio.site/?utm_source=gmb&utm_medium=referral,,,Si,,,,,,,Si,Si,,
Veracruz,Córdoba,Reciclados Geovida,"Poniente 9 No. 548 - B entre Sur 8 y 10
Córdoba, Ver.",18.842979476931806,-97.10768487355656,"Lunes a viernes 07:30 am - 05:30 pm
Sabado 07:30 am - 01:00 pm",,,,recicladosgeovida@hotmail.com,Si,,,,,,,Si,,, $	0.50 
Veracruz,Córdoba,Reciclan Gana Dinero,"Calle 3 Esquina Boulevard Cordoba Fortín, Fraccionamiento San Nicolás
Cordoba, Ver.",18.899558,-96.966332,"Lunes a viernes  08:30 am - 06:00 
Sabado 08:30 am - 02:00 pm",271 712 7723,,,adm_cordoba@reciclan.com,Si,Si,,,,,,Si,Si, $	1.00 ,
Veracruz,Cordoba,Recuperadora,"Blvd. 5 de mayo LB, Sta Cruz Buena Vista, CP. 94690
Córdoba, Ver.",18.865620,-96.911304,"Lunes a viernes de 8:30 a 07:00 
Sabado de 8:30 - 04:00 pm",271 167 2094,,,,Si,SI,,,,,,SI,Si,,
Veracruz,Lerdo de Tejada,Reciclaje el Tiburon,"Nicolás Bravo 180, Centro, CP. 95281
Lerdo de Tejada, Ver.",18.631886,-95.522416,,,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Minatitlán,Recicla Los,"Vicente Guerrero N. 9 Colonia Las Delicias CP. 96717
Minatitlan, Ver.",17.99540698703856,-94.58143953069309,,"921 123 0805
922 174 2468",,Reciclalos ,reciclaloss@gmail.com,Si,,,,,,,Si,Si,,
Veracruz,Tlalixcoyan,Chatarrera El Chejere,"Carr. Ricardo Fernández Villegas 416, Piedras Negras, CP. 95226
Tlalixcoyan, Ver.",18.767888602968817,-96.16494911473394,,285 967 5044,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Poza Rica de Hidalgo,Reciclaje Yuyo,"Dirección de Caminos, CP. 92917
Poza Rica de Hidalgo, Ver.",20.542057018335655,-97.47987387302277,,782 168 8502,,,,Si,,,,,,,,,,
Veracruz,Poza Rica de Hidalgo,Promotora Ambiental de la Laguna S.A. de C.V.,"Carretera a Santa Agueda SN, Halliburton, CP. 93295
Poza Rica de Hidalgo, Ver.",20.51035704820465,-97.41467864397923,,,http://pasa.mx/,,"
contacto@pasa.mx",Si,,,,,,,,,,
Veracruz,Poza Rica de Hidalgo,Centro de reciclaje Poza Rica,"Manuel Capetillo 223, Las Granjas, CP. 93320
Poza Rica de Hidalgo, Ver.",20.534974508850688,-97.47895096368518,,,,,,Si,,,,,,,,,,
Veracruz,San Andres Tuxtla,El Iman,"Blvd. 5 de Febrero 1740, Chichipilco, CP. 95717
San Andrés Tuxtla, Ver.",18.454655,-95.212442,,294 941 2762,,,,Si,,,,,,,Si,,,
Veracruz,San Andrés Tuxtla,Reciclaje Roma,"Avenida 1 , 9 Col. El  Jardín CP. 95717
San Andrés Tuxtla, Ver.",18.455331,-95.212012,,"294 115 60 07 buscar lada
294 115 60 02",,,,Si,Si,,,,,,Si,Si,,
Veracruz,San Rafael,"Recicladora de chatarra y metales ""Chepo""","Picamosco, CP. 93620
San Rafael, Ver.",20.187334,-96.868996,"Lunes a viernes 08:00 am - 06:00 pm
Sábado 08:00 am - 02:00 pm",,,,,Si,Si,Si,,,,,Si,Si,,
Veracruz,Tejería,Transformadora de Productos Ferrosos S.A de C.V.,"Corepa Veracruz: Carr. Fed. Veracruz-Xalapa Km.96.5
Tejería, Ver.",,,,"229 981 2094 
229 919 4662",http://www.reciclan.com/productos.html,,"atlantico@reciclan.com
", $	6.65 , $	5.56 ,,,,Playo transparente,,,,,
Veracruz,Tihuatlan,Rigoberta Campos Aparicio,"Domicilio Conocido, Ejido Buenavista
Tihuatlan, Ver.",,,,"782 112 01 52
782 114 39 18",,,ana_aguilar_zambrano76@hotmail.com,SI, $	2.00 ,,,,Si,, $	16.00 ,$1.1 - $1.8,,
Veracruz,Veracruz,Distribuidota de Reciclaje S.A de C.V ,"Av. Pte. 1, Adolfo Ruiz Cortines, CP. 91770
Veracruz, Ver.",19.165198033759193,-96.14564843305688,,229 446 7333,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Veracruz,A&M reciclados,"Mercado Malibran local 9 y 10, CP. 91947
Veracruz, Ver.",,,"Lunes a viernes de 08:00 - 05:00 pm
Sábados 08:00 - 02:00 pm",229 437 8276,,https://www.facebook.com/AyMreciclados/,andrei.murillo@outlook.es,Si,Si,Si,,,,,,,,
Veracruz,Veracruz,Compra de chatarra y metales DAGO,"Río Madeiras 392, Astilleros, CP. 91800
Veracruz, Ver.",19.20952967846905,-96.18591342551801,"Lunes a viernes 08:00 am - 06:00 pm
Sábado 08:00 am - 02:00 pm",229 281 9564,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Veracruz,Gómez Recicla,"Carretera Hacia 2 Lomas Lote 36
Veracruz, Ver.",,,,229 138 7670,,https://www.facebook.com/Reciclaje-veracruz-435459046652381/,gomezrecicla@hotmail.com,Si,,,,,,,Si,Si,,
Veracruz,Veracruz,Compra de metales Omar,"Calle Carlos Cruz S/N, Zona Centro, CP. 91700
Veracruz, Ver.",19.18925579094756,-96.14040357361618,,,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Veracruz,Recover,"Campero 385 B, Centro, CP. 91700
Veracruz, Ver.",19.18215822655623,-96.14345197500484,"Lunes a viernes de 09:00 - 06:00 pm
Sábados 09:00 - 02:00 pm",,,https://www.facebook.com/RecoverMexico/,recover-mexico@outlook.es,Si,,,,,,,Si,,,
Veracruz,Veracruz,Metales y Reciclado,"Carlos Cruz, Centro, CP. 91700
Veracruz, Ver.",19.189827965372103,-96.1398092594194,,,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Veracruz,Recicladora América,"Calle Carlos Cruz 305, Zona Centro, CP. 91700
Veracruz, Ver.",19.189743781845735,-96.1400086894167,,,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Veracruz,Comercializadora Recolecto,"Calle Carlos Cruz 360, Zona Centro, CP. 91700
Veracruz, Ver.",19.189478,-96.140067,Lunes a viernes 09:00 am  - 06:00 pm,229 356 6667,,,,Si,Si,,,,,,Si,Si,,
Veracruz,Veracruz,Reciclados Ecobaq,"Velázquez de la Cadena 562, Zona Centro, CP. 91700
Veracruz, Ver.",19.187222222391785,-96.14149191528452,"Lunes a viernes 08:00 am - 06:00 pm
Sabado 08:00 - 02:00 pm",229 402 8146,https://reciclados-ecobaq.negocio.site/?fbclid=IwAR0o4fNxaUQ6Ri3E5DRYYuIJLNbBdLMd5bdaFkyXvSW_dEtLu0_YEDTW2wY,https://www.facebook.com/ECOBAQ,,Si,Si,,,,,,Si,Si,,
Veracruz,Veracruz,Sorepet del Puerto SAS de CV,"Av Zapotecas 19, Francisco Villa, CP. 91960
Veracruz, Ver.",19.141091, -96.142832,"Lunes a viernes de 09:00 - 06:00
Sábados 09:00 - 02:00 pm",229 167 1902,http://sorepetdelpuerto.com.mx/,,administracion@sorepetdelpuerto.com.mx,Si,Si,,,,,,,,,
Veracruz,Veracruz,Recicla Norte,"Calle Constituyentes 301, Pinos, CP. 91870
Veracruz, Ver.",19.208089674582595,-96.16317892264247,,"229 213 5997
229 250 8940",https://reciclan.com/,,,Si,,,,,,,Si,Si,,
Veracruz,Veracruz,Compra de Chatarra,"Playa del Rey 1401, Playa Linda, CP. 91810
Veracruz, Ver.",19.207667659047992,-96.17314246086191,"Lunes a viernes 08:00 am - 06:30 pm
Sábado 08:00 am - 04:00 pm",,,,,Si,,,,,,,Si,,,
Veracruz,Veracruz,Met Green,"Av Ursulo Galván 190, Reserva II, Col. Tarimoya CP. 91855
Veracruz, Ver.",19.196247,-96.181380,"Lunes a viernes 08:00 am - 05:00 pm
Sábado 08:00 am - 02:00 pm","
229 483 3231",,https://www.facebook.com/MetGreenPuerto,, $	9.50 ,,,,,,, $	25.00 ,Si,,
Veracruz,Veracruz,GreenPet,"Framboyanes LT 3-MZA 4, Bruno Pagliai, CP. 91697
Valente Díaz, Ver.",,,"Lunes a viernes de 09:00 - 06:00 pm
Sabado 09:00 - 01:00 pm",229 981 0630,http://greenpet.com.mx/index2.html,,,Si,,,,,,,,,,
Veracruz,Veracruz,Alcamare S.A de C.V,"Av. Central, Valente Díaz
Veracruz, Ver.",19.150501923629264,-96.19502107660436,"Lunes a viernes  08:00 am - 06:00 pm
Sabado 08:00 am - 02:00 pm","229 920 3442
412 690 2263 ",alcamare.com,Alcamare Recycled Poymers ,"ventas@alcamare.com
ventas2@alcamare.com",SI,SI,,,,,,sI,Si,Si,
Veracruz,Veracruz,Servicios Integrales de Reciclados de Veracruz,"Icazo 169-Int 4, Virgilio Uribe, CP. 91890
Veracruz, Ver.",19.206999283787464,-96.14860337450467,"Lunes a viernes de 08:00 - 06:00 pm
Sábados 08:00 - 02:00 pm",229 938 4386,https://sirver.com.mx/contacto/,https://www.facebook.com/Sirver.com.mx/,contacto@sirver.com.mx,Si,,,,,,,,,,
Veracruz,Xalapa,Centro de Acopio Hernandez,"Graciano Valenzuela 65, Rafael Lucio, CP. 91110
Xalapa-Enríquez, Ver.",19.559541,-96.919698,,,,,,Si,Si,,,,,,Si,Si,,
Yucatán,Kanasín,R3 Impacto Verde,"Perif. de Mérida Lic. Manuel Berzunza 10 y Calle 27 B, Amalia Solorzano III, CP. 97370
Kanasín, Yuc.",20.95289942339013,-89.56765502708058,,,,,,Si,,,,,,,SI,Si,,
Yucatán,Kanasín,Recuperadora de Cartón del Sureste y Centroamérica,"Calle 58 572 Reparto Granjas  CP. 97370
Kanasín, Yuc.",20.928832585061084,-89.5879539409191,,999 923 1483,http://recoveryocc.com/,,mario.pantoja@recoveryocc.com,Si,,,,,,,Si,Si,,
Yucatán,Mérida,Archid Penninsular Reciclados S.A de C.V,"Calle 90 463, Bojórquez, CP. 97230
Mérida, Yuc.",20.973867472127647,-89.64388771072007,,"999 985 2985 
999 202 62 61",,,ardichpeninsular@hotmail.com,Si,,,,,,,Si,Si,,
Yucatán,Mérida,Recuperadora de Cartón del Sureste y Centroamérica,"Calle 65ᴮ 690E, Centro, CP. 97000
Mérida, Yuc.",20.9657467036281,-89.64565681257112,,"999 985 2727
999 167 0906",http://recoveryocc.com/,,javier.jimenez@recoveryocc.com,Si,,,,,,,,,,
Yucatán,Mérida,Compro Chatarra,"X 11 y 13, Av. Correa Rachó, Díaz Ordaz, CP. 97130
Mérida, Yuc.",21.003709556205393,-89.59275103564387,,999 943 0660,,,,Si,,,,,,,Si,Si,,
Yucatán,Mérida,Cenremex,"Calle 100 S/N (Entre calle 63B Calle 27), Francisco I. Madero CP. 97000
Mérida, Yuc. ",20.967886,-89.648717,"Lunes a Viernes 08:00 am - 06:00 
Sábado 08:00 am - 02:00 pm",999 969 8202,,,fred_isram@hotmail.com,Si,Si,,,,,,Si,Si,,
Yucatán,Mérida,Compra de Chatarra,"Esquina Calle 33 y 6 Manuel Crescencio Rejón, CP. 97255
Mérida, Yuc.",20.926945440171636,-89.66988575114578,,,,,,Si,,,,,,,SI,SI,,
Yucatán,Mérida,ReciclaT,"por la 56 y la, Calle 54 111, Mercedes Barrera, 97277 Mérida, Yuc.",20.93794634370948,-89.62625351288077,,999 287 8602,,Tun Reciclaje ,,Si,Si,,,,,,Si,Si,,
Yucatán,Mérida,Recicladora Robel,"Esq. 118, Calle 79 S/N, Núcleo Mulsay, CP. 97250
Mérida, Yuc.",20.94955737601062,-89.66158214203766,,"999 192 7914
999 350 5132",,,,Si,,,,,,,Si,Si,,
Yucatán,Mérida,Propade,"Calle 7 A 599 Por cruzamiento 48 y 50, Nueva Pacabtún, CP. 97160
Mérida, Yuc.",20.98059548734435,-89.5801006505308,,"999 982 0961
999 254 0644",http://propade.mex.tl/frameset.php?url=/intro.html,,propade.propade@gmail.com, $	3.00 ,,,,,,, $	15.00 ,Si,,
Yucatán,Mérida,"Metales Molina
","por 79 y Avenida Itzaes, Cto Colonias, Nueva Sambulá, CP. 97250
Mérida, Yuc.",20.95168047076435,-89.64985173703974,," 999 286 0928 
999 292 8825",,,metales_molina@hotmail.com, $	6.00 ,Si,,,,,,Si,Si,,
Yucatán,Mérida,Recicladora Guadalajara,"Calle 32 Laterial N. 34 Col. Roble Agricola CO. 97255
Mérida, Yuc.",20.913152544515572,-89.68109150132553,,999 924 4581,,,,Si,,,,,,,Si,Si,,
Yucatán,Mérida,Recycling Park Mérida,"Carretera Mérida - Chalmuch a 500 m del Relleno Sanitario CP. 97249
Mérida, Yuc.",20.969457684083824,-89.7007836857961,,"999 403 4583
999 182 1274",http://www.lyrba.com.mx/,,,Si,Si,,,,,,,,,
Yucatán,Umán,Ecolsur,"Calle 60 525, Ampliación, Itzincab CP. 97392
Umán, Yuc.
",20.914416146468415,-89.70479073871141,,999 919 1162,http://ecolsur.com.mx/site,Ecolsur,ventasmid2@ecolsur.com.mx,Si,,,,,,,Si,,,
