ESTADO,MUNICIPIO,RAZÓN SOCIAL,DIRECCIÓN,MAPA,COORDENADAS,,"HORARIO
",TELEFONO,PÁG WEB,"REDES
FB",CORREO,PET,PEAD,PP (ENVASE),PP (TAPAS),PP (CAPSULAS),PEBD (BOLSA TRANSPARENTE) ,BOPP (LAMINADA),ALUMINIO,HOJALATA,CARTON LAMINADO,CARTÓN,VIDRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuevo León,Monterrey,Reciclados Gallo S.A de C.V,"Calle Escobedo 2631 Col. Victoria
Monterrey, N.L",No lo localizo,,,,818 352 0831,https://www.recicladosgallo.com/,Reciclados Gallo,administracionmty@recicladosgallo.com,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuevo León,Monterrey,Promapi,"Camino al Milagro 115 Col. El Milagro Huinala, CP. 66634
Apodaca, N.L.","https://www.google.com/maps/place/PROMAPI+MTY./@25.7521811,-100.1877889,19z/data=!4m5!3m4!1s0x0:0x9eadba62112efc44!8m2!3d25.7521352!4d-100.1873088",25.752137615826125,-100.18730075334969,,8321 2154 Y 56,"http://www.reciclatuvidrio.com/promapi/
https://www.o-i.com/contact-us/americas/",,,,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuevo León,Monterrey,Reciclados Fifa,"Emilio Carranza 1713 norte, entre Calzada Victoria y Gustavo A. Madero, Colonia Treviño",No localizo en mapa aparece otra casa,,,Lunes a viernes de 8:30 a 18 hrs y sabados hasta la 1:00 pm,818 375 4040,,,fifareciclados@hotmail.com,Minimo 500 kg/$1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuevo León,Monterrey ,Grupo Industrial Fabeva S.A. de C.V. ,"Av. De Acero 108, Col. Parque Industrial Escobedo, CP. 66083
General Escobedo, N.L.","https://www.google.com/maps/place/Grupo+Industrial+Fabeva,+S.a.+De+C.v/@25.8091558,-100.3509632,17z/data=!4m16!1m10!4m9!1m4!2m2!1d-99.2132748!2d19.3916623!4e1!1m3!2m2!1d-100.3508355!2d25.8091376!3m4!1s0x8662917e3bd3c141:0x99753f6651b7a9f4!8m2!3d25.8089731!4d-100.3508136",25.808994066518416,-100.35088539238849,,818 865 8484,https://fabevamexico.com/#bolsa-de-trabajo,Grupo Industrial FABEVA SA de CV,"srebeles@fabeva.com.mx

",,,,,,,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuevo León,Salinas Victoria,Metales y pacas S.A de C.V,"Av. Magueyes S/N Esq. con Carretera a Colombia C.P. 65500
Salinas Victoria, N.L","https://www.google.com/maps/place/Av.+Magueyes,+Nuevo+Le%C3%B3n/@25.8761396,-100.3019683,17z/data=!4m5!3m4!1s0x86628d770ac5ea5f:0x81b3f0b2ce2e4ddf!8m2!3d25.8761348!4d-100.2997796",25.87545203990637,-100.28935584945889,,818 351 6240,http://www.metalesypacas.com.mx/#,,ventas@metalesypacas.com.mx,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuevo León,Santa Catarina,Dimeca,"Carr. Villa de Garcia Km 3 Int Col. El Palmar Santa Catarina, Parque Industrial Diamante CP. 66350
 Catarina. N.L.","https://www.google.com/maps/place/DIMECA+SANTA+CATARINA/@25.7199738,-100.5190147,17z/data=!4m8!1m2!2m1!1sdimeca+santa+catarina!3m4!1s0x0:0x5c2bd8e9a60527e9!8m2!3d25.7198918!4d-100.5166237","25.719901
",-100.516526,,81 1522 2805,www.dimeca.com.mx,,información@dimeca.com.mx                  ,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Huatulco ,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Artesanos Manzana 005 Lote 019 Sector V. la Crucecita, Bahias de Huatulco, ",No localizo,,,,"958 115 7464
951 103 5745",http://www.ambioental.com/?fbclid=IwAR1bh-MjkPNDuGr-HLhsk6s735Mz2dARS7TVbPQpuFpn_8YrhGF_-ST5L5s,Ambioental - Reciclados & Soluciones Ambientales,"mayte@ambioental.com
 mathus.nicolas@ambioental.com",SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Huatulco ,El Planeta,"Calle Ebanista 119, Sector V zona de Talleres, Bahías de Huatulco, Oax. 
",No localizo,,,Lunes a viernes de 08:00 am- 04:00 pm,958 587 0119,,,, $	1.50 , $	1.00 ,,,,,, $	10.00 ,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Huatulco ,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Calle El Faisan, Col. El Faisan Bahias de Huatulco, Oaxaca ",No localizo,,,,958 115 7464,http://www.ambioental.com/?fbclid=IwAR1bh-MjkPNDuGr-HLhsk6s735Mz2dARS7TVbPQpuFpn_8YrhGF_-ST5L5s,Ambioental - Reciclados & Soluciones Ambientales,mayte@ambioental.com,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Huatulco ,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Carretera Federal 200, 1era Seccion, San Pedro Pochutla",No localizo,,,,958 115 7464,http://www.ambioental.com/?fbclid=IwAR1bh-MjkPNDuGr-HLhsk6s735Mz2dARS7TVbPQpuFpn_8YrhGF_-ST5L5s,Ambioental - Reciclados & Soluciones Ambientales,mayte@ambioental.com,Si,,,,,,, $	12.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Oaxaca ,Reciclapapel S.A. de C.V. (Comercial),"Calle del Atoyac 100, Paraje el humedal, CP. 68050
Oaxaca de Juárez, Oax.","https://www.google.com/maps/@17.1178776,-96.7703967,3a,73.7y,191.86h,88.44t/data=!3m6!1e1!3m4!1sIKP8tlyT6nxytsecWSdXjw!2e0!7i13312!8i6656",17.11770264147676,-96.7711910512463,Lunes a Viernes de 08:00 a 06:00 pm,"951 522 8100
951 512 8056",https://www.reciclapapeloaxaca.net/#inicio,,recicla.papel@hotmail.com, $	7.00 ,Si,,,,Limpia,,SI, $	1.50 ,,Si,0.15 Entero,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Oaxaca ,Bio Pappel Printing S.A de C.V,"Ejido Benito Juárez s/n San Juan Bautista Tuxtepec, Oaxaca cp. 68300",,,,,"287 875 9011
287 119 4120",http://www.biopappel.com,,,,,,,,,,,,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Oaxaca ,Grupo GASA,"Libramiento Norte No. 116 Trinidad Viguera, Oaxaca,",,,,,"951 512 8206
951 103 8989",,,, $	3.00 , $	0.40 ,,,,,,,,,,$.50 solo color cristal ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Oaxaca ,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Recepción en Carretera Internacional 4006-B, Col. San Isidro,Pueblo Nuevo. (Adelante del monumento a Juárez en Trinidad de Viguera) ",No localizo,,,,"951 109 9930
951 103 5745",,,ambioental@live.com.mx,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Pinoteca Nacional,El Chorris,"Carretera Pinotepa-Puerto Escondido km 2, Municipio Pinotepa Nacional",,,,,741 104 3096,,,mariaviviano232@gmail.com,Si,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Salina Cruz,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V. ,"Calzada Refinería S/N  Col. Jardines,  Salina Cruz, Oax. ",,,,,"971 105 4016
951 103 5745",,,mathus.nicolas@ambioental.com,SI,Si,,,,,,Si, $	4.00 ,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Salina Cruz,Reciclados del Itzmo,"Dias Ordaz 19, Colonia Deportiva Norte",No localizo,,,Lunes a viernes de 9:00 a 05:00 y sabados hasta las 03:00 pm,971 129 0729,,,eduardo_julianm@hotmail.com,,SI, $	1.00 ,,,SI,,,SI,SI,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Santa Lucia del Camino,Compra y venta de fierro viejo,"Av. Ferrocarril 121, Fernando Gomez Sandoval, CP. 68100
Santa Lucía del Camino, Oax.","https://www.google.com/maps/place/COMPRA+Y+VENTA+DE+FIERRO+VIEJO/@17.006953,-96.7948002,12z/data=!4m8!1m2!2m1!1scompra+y+venta+desperdicio+en+oaxaca!3m4!1s0x85c72350d8cdd311:0x283ceb5e0c6741be!8m2!3d17.0580654!4d-96.7094352",17.058061012265377,-96.70942714678038,,"951 114 9033
951 346 8350",,Reciclaje de Desechos Industriales,,Si,,,,,,,Si,Si,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Santa Maria Atzompa,Grupo Min,"G. Eymard Marcial Martínez Zeus 101 Col Odisea
Sta María Atzompa, Oax","https://www.google.com/maps/place/Zeus+24,+Col+Odisea,+71220+Santa+Mar%C3%ADa+Atzompa,+Oax./@17.0986858,-96.7671155,19z/data=!3m1!4b1!4m13!1m7!3m6!1s0x0:0x0!2zMTfCsDA1JzU1LjIiTiA5NsKwNDUnNTkuNyJX!3b1!8m2!3d17.0986591!4d-96.7665887!3m4!1s0x85c71f46938e07e1:0xc6fd188fbdc9f0f7!8m2!3d17.0986845!4d-96.7665683",17.09865913842281,-96.76658870598646,,"951 205 4351
951 603 9065",https://min.org.mx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Santa Maria Coyotepec,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V.,"Carretera Oaxaca-Puerto Ángel Km. 9   Barrio San Juan
Santa Maria Coyotepec,Oax.",No localizo,,,,"951 103 5745
951 244 1693",,,"mathus.nicolas@ambioental.com
bethel@ambioental.com",SI,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Santa Maria Coyotepec,Ambioental Reciclados y Soluciones Ambientales S.A. de C.V. ,"Carretera 175 Km 9, Centro, CP. 71254
Santa María Coyotepec, Oax.","https://www.google.com/maps/place/AMBIOENTAL+RECICLADOS/@16.9757812,-96.7076979,187m/data=!3m1!1e3!4m5!3m4!1s0x0:0x58cd0e672141578a!8m2!3d16.97588!4d-96.707427",16.97587358664592,-96.70749003191179,Lunes a Viernes de 08:00 a 06:00 pm,"951 103 5745
951 209 6571",http://www.ambioental.com/,Ambioental - Reciclados & Soluciones Ambientales,ambioental@live.com.mx,SI,SI,,,,,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Santa Maria Coyotepec,Grupo CIMA de Oaxaca S.A de C.V,"5 de Mayo 1, CP. 71954
Santa María Coyotepec, Oax.","https://www.google.com/maps/place/Grupo+Cima+de+Oaxaca+S.A+de+C.V/@16.9668488,-96.7104795,15z/data=!4m5!3m4!1s0x0:0xc5d29556e8112d9!8m2!3d16.9668488!4d-96.7104795",16.96684878680762,-96.71050094040557,,951 569 0184,,,cimamx1@hotmail.com,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Santa Maria Coyotepec,Ecocel,"Km. 9.5 Carret. Oaxaca-Pto. Ángel. Paraje el Rancho,
Santa María Coyotepec. (A un lado de concretox)",No localizo,,,,951 171 5989,,,,SI,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oaxaca,Tehuantepec,PETSTAR,"Carretera Transismica Km. 8  S/N Barrio Santa Cruz
Santo Domingo Tehuantepec, Oax.",No localizo,,,,971 105 4016 ,,,,SI,SI,,,,SI,,,SI,SI,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Cuatlancingo,Majose Recicladora S.A de C.V,"Rio Atoyac 9. Col La trinidad Sanctorum C.P. 72761
Cuatlancingo, Pue.","https://www.google.com/maps/place/Rio+Atoyac+9,+Sanctorum,+72730+Sanctorum,+Pue./@19.107437,-98.2574054,20z/data=!4m8!1m2!2m1!1sRio+Atoyac+9.++Col+La+trinidad+Sanctorum+C.P.+72761,+Cuatlancingo+Puebla.!3m4!1s0x85cfc42e4dc7999f:0xefd8199bb0025a3d!8m2!3d19.1075181!4d-98.2571118",19.107527002762083,-98.25714115538993,,222 485 0443,http://espmajose.weebly.com/nosotros.html,,majoservh@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Huejotzingo,Novapet S.A. de C.V.,"Carretera México Puebla Km 82.5
Huejotzingo, Pue.",,,,,222 469 5913,,,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Corporativo LML,"Calle 113 a Oriente No. 1611 Int. 29 Col. Los Héroes, Pue. Puebla, ",No localizo,,,,"222 469 5913
782 112 0152",,,luis_miguel01@hotmail.com,SI,SI,,,,,,,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Compra y venta de Metales,"Alfredo Tosqui s/n, Colonia 3 de mayo, ",,,,"Lunes a viernes de 10:00 am - 06:00 pm
Sabado de 10:30 am - 02:30 pm",222 721 4791,,,jucaes-30@hotmail.com,,, $	2.50 ,,,,,, $	2.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Fierros y metales de la 21,"Av 21 Pte 2503, Águila, CP. 72410
Puebla, Pue.","https://www.google.com/maps/place/FIERROS+Y+METALES+DE+LA+21/@19.0459703,-98.2233498,17z/data=!3m1!4b1!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc72caa55f8bf:0xa5ea20120931f622!8m2!3d19.0459652!4d-98.2211611",19.045976596314986,-98.22116378542161,,222 576 7640,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Servicio de Disposición de Residuos Reciclables,"Calle 24 Sur 1901, Azcarate, CP. 72501
Puebla, Pue.","https://www.google.com/maps/place/Servicio+de+Disposici%C3%B3n+de+Residuos+Reciclables/@19.0298224,-98.2232896,13z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfc0f2b438cf91:0x504d9e80fc716a4f!8m2!3d19.0298224!4d-98.1882707",19.029822400078114,-98.18827001074756,,,puebla.gob.mx,,,Si,Si,,,,,,Si,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Bodega de Reciclado,"Av 15 Pte 1700, Barrio de Santiago, CP. 72410
Puebla, Pue.","https://www.google.com/maps/place/Bodega+de+Reciclado/@19.0455794,-98.2164678,17z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc0d1392657d5:0x77cc6471a47f18e8!8m2!3d19.0455794!4d-98.2142791",19.045598334159695,-98.21424086947327,,,,,,Si,Si,,,,,,Si,Si,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Reciclados Centro de reciclaje de latas ,"Entre Granadas y Ferrocarril, Blvd. Xonacatepec, Bosques de San Sebastian, CP. 72310
Puebla, Pue.","https://www.google.com/maps/place/RECICLADOS/@19.0559926,-98.1365786,17z/data=!3m1!4b1!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfc02aad23d4e1:0x968c49848d8127dc!8m2!3d19.0559875!4d-98.1343899",19.056003332255038,-98.13438923265815,,222 114 1307,,,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Recicladora CLI,"Av 20 de Noviembre #105, col. Esfuerzo Zaragoza, CP. 72540
Puebla, Pue.","https://www.google.com/maps/place/Recicladora+CLI/@19.0301338,-98.2232897,13z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfc16902d8adb5:0x494e135fc0bb118f!8m2!3d19.0223889!4d-98.1838234",19.022185251031118,-98.18376660198334,,,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Dimexa- Jr Comercial,"Hidalgo # 17 Col. Francisco I. Madero CP. 72130
Puebla, Pue.","https://www.google.com/maps/place/Hidalgo+17,+Villa+Madero,+72130+Puebla,+Pue./@19.0776268,-98.2327551,42m/data=!3m1!1e3!4m5!3m4!1s0x85cfc6b82f36dd15:0xf69db9d6d08df4f!8m2!3d19.0776265!4d-98.2326071",19.07763444445139,-98.2326384033226,,222 224 9296,http://www.jrgcomercial.com.mx/index.html#,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,"Centro de Reciclaje
","Calle 11 Sur 13126, Guadalupe Hidalgo, CP. 72490
Puebla, Pue.","https://www.google.com/maps/place/Centro+de+reciclaje/@18.9784123,-98.2553443,3a,75y,102.26h,93.77t/data=!3m6!1e1!3m4!1s0_a9KkImwr8sU9UrtB7Hcw!2e0!7i16384!8i8192!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfb8f2bdda5d97:0x87527b0487e79227!8m2!3d18.978453!4d-98.2552281",18.97849368516697,-98.255194412938,,,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Recicladora,"Esq. 66 Poniente, Diagonal Benito Juarez, Guadalupe Victoria, CP. 72230
Puebla, Pue.","https://www.google.com/maps/place/RECICLADORA/@19.0709758,-98.1904997,17z/data=!3m1!4b1!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfc10e03d21e7b:0x3af43eeb3eadf542!8m2!3d19.0709707!4d-98.188311",19.071013782009807,-98.18830765040978,,,,,,Si,,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Reciclacentro,"Antiguo Camino a La Resurrección 10813, Indios Verdes, CP. 72228
Puebla, Pue.","https://www.google.com/maps/place/Reciclacentro/@19.0863969,-98.1745453,14z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc19478ffb733:0xa43a7dc5c2eb828b!8m2!3d19.0863969!4d-98.1570358",19.086399434783182,-98.15698487869844,,222 271 3022,https://reciclacentro.com/,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Reciclaje y Servicios Integrales de Puebla,"Jardín de San José, Jardines de San Jóse
Puebla, Pue.","https://www.google.com/maps/place/Reciclaje+y+Servicios+Integrales+de+Puebla/@19.0672652,-98.1487489,13z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfea67b8ada5df:0xab84b2dc40f5b922!8m2!3d19.0672652!4d-98.11373",19.067206893793706,-98.11353954385383,,222 218 9523,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Reciclables Pineda Moctezuma,"Calle 19 Nte, Jesús García, CP. 72090
Puebla, Pue.","https://www.google.com/maps/place/RECICLABLES+PM/@19.0302895,-98.2232898,13z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfc126402df08d:0xb46aa0ae82f98d85!8m2!3d19.0572482!4d-98.208866",19.05721435016706,98.20881392045254,,222 298 9384,http://www.reciclablespm.com/,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Reciclaje de papel ,"Núm. 509, Calle 10 Pte Col. La Libertad CP. 72130
Puebla, Pue.","https://www.google.com/maps/place/RECICLAJE+DE+PAPEL+(CENTRO+DE+ACOPIO)/@19.075122,-98.2386223,17z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc76f4bcf898f:0xde60727bbc5db848!8m2!3d19.075122!4d-98.2364336",19.075196057683566,-98.23642812950555,,"221 280 9232
222 175 0546",,,,,,,,,,,,,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Centro de Reciclado ,"Calle 4 Nte. 211, Libertad, CP. 72130
Puebla, Pue.","https://www.google.com/maps/place/CENTRO+DE+RECICLADO/@19.0709989,-98.2680662,13z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfc6c6183e315f:0x9c7034106241b69b!8m2!3d19.0709989!4d-98.2330473",19.070960875377388,-98.23292389470332,,,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Centro de Acopio de reciclaje Ecológico y reciclados,"Calle 6 Sur 724, Libertad, CP. 72130
Puebla, Pue.","https://www.google.com/maps/place/Ecol%C3%B3gicos+y+Reciclados/@19.0639807,-98.2348668,17z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfc6c55174c743:0x2f0201ed1badb29!8m2!3d19.0639807!4d-98.2326781",19.064069303579355,-98.23276243736004,,221 349 5051,,,ecologicoyreciclados@gmail.com,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,El Futuro de Materiales Reciclables S.A de C.V,"Calle 11 Sur 12713, Lomas de Castillotla, CP. 72490
Puebla, Pue.","https://www.google.com/maps/place/El+Futuro+de+Materiales+Reciclables+S.A+de+C.V./@18.9829459,-98.2544086,17z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x85cfb892f6bd55cd:0xb93934ab583ea9c!8m2!3d18.9829408!4d-98.2522199",18.982924341122594,-98.25219175438467,,222 219 5178,,,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Recicladora,"Calle 90 Pte. 301, Revolución Mexicana CP. 72200
Puebla, Pue.","https://www.google.com/maps/place/RECICLADORA/@19.0863969,-98.1745453,14z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc174de6526f7:0x2b1f738cb69e8859!8m2!3d19.0789477!4d-98.1805919",19.078952634218734,-98.18059676238224,,222 194 5735,,,,Si,Si,,,,,,SI,SI,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Compra venta de fierro y cartón,"Av 21 Pte 2123, Rivera de Santiago, CP. 72410
Puebla, Pue.","https://www.google.com/maps/place/COMPRA+VENTA+DE+FIERRO+Y+CART%C3%93N/@19.0450172,-98.22144,17z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc0d36d5f9477:0x5fc00ced0624f7d3!8m2!3d19.0450172!4d-98.2192513",19.04501846769579,-98.21924192985591,Lunes a Viernes de 09:30 a 06:00 pm,222 243 6092,,,, $	4.00 ,,,,,,, $	18.00 , $	3.00 ,,sI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Reciclajes Talisman Manejo Integral de Reciclables,"Ricardo Flores Magón 77, San Jerónimo Caleras, CP. 72100
Puebla, Pue.","https://www.google.com/maps/place/Reciclajes+Talism%C3%A1n+S.A.+de+C.V./@19.0933982,-98.2121021,17z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cddf8c0eaaa28f:0x73a9be7284435951!8m2!3d19.0933931!4d-98.2099134",19.09336651685228,-98.21019236732873,,"222 224 4905 
222 288 1165",https://reciclajestalisman.net/,,info@reciclajestalisman.net,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,"Reciclaje de papel, archivo y cartón","Avenida México Puebla S/N Junto a periférico, San Juan Cuautlancingo, CP. 72700
Puebla, Pue.","https://www.google.com/maps/place/Reciclaje+de+Papel,+archivo+y+Carton/@19.1105523,-98.282623,17z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc55e0b7e21df:0xe55a24e571c68610!8m2!3d19.1105523!4d-98.2804343",19.110692350912426,-98.28012556138576,,222 577 2414,http://reciclajepuebla.com/28-Servicios,,,Si,,,,,,, $	25.00 ,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Recicladora Industrial Rosas,"Av Reforma 12, CP. 72730
Sanctorum, Pue.","https://www.google.com/maps/place/Recicladora+Industrial+Rosas/@19.0980017,-98.2506203,3a,75y,30.66h,92.22t/data=!3m7!1e1!3m5!1s8nNUmPuj7ywU03xrLGin5A!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3D8nNUmPuj7ywU03xrLGin5A%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D72.845955%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m13!1m7!3m6!1s0x85cfc69d882cd9ed:0x61f5f725d13de2c9!2sAv+Reforma+12,+Sanctorum,+72730+Sanctorum,+Pue.!3b1!8m2!3d19.0980937!4d-98.2505756!3m4!1s0x85cfc69d88279157:0xcc3c82083a95d9df!8m2!3d19.098101!4d-98.2505706",19.098101802310484,-98.25057466049606,,,,,,Si,Si,,,,,,Si,Si,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Centro de reciclaje,"Educadores o Privada 16 Oriente o Boulevard Xonaca 4816, Unidad Satélite Magisterial, CP. 72320
Puebla, Pue.","https://www.google.com/maps/place/Centro+de+reciclaje/@19.0431848,-98.1906926,14z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc048f44f3135:0xb7cc0c18724a5b9f!8m2!3d19.0449294!4d-98.1586425",19.0449173224105,-98.15869225393908,,,,,,Si,,,,,,,SI,SI,,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Recuperadora de metales,"Calle 11 Sur 12515, Lomas de Castillotla, 72490
Puebla, Pue.","https://www.google.com/maps/place/Recuperadora+de+metales/@18.984107,-98.2511795,18z/data=!4m8!1m2!2m1!1sreciclaje+en+puebla!3m4!1s0x0:0x148425cd3b5124e4!8m2!3d18.9841472!4d-98.2512558",18.984148886781714,-98.25125187168929,,,,,,Si,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,Puebla,Reciclados Reforma,"Reforma Sur, CP. 72160
Puebla, Pue.","https://www.google.com/maps/place/Reciclados+Reforma/@19.0606679,-98.2389001,17z/data=!4m8!1m2!2m1!1sreciclado+de+papel+en+puebla!3m4!1s0x85cfc6db714ce203:0x2766f6d7d933e25e!8m2!3d19.0606679!4d-98.2367114",19.06065463788963,-98.23664574067493,,,,,,Si,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puebla,San Martín Texmelucan,Reciclado de Alto Rendimiento S.A. De C.V. / High Performance Recycling S.A. de C.V.,"Km 89 Carretera Federal México-puebla. San Martín
Texmelucan, Pue.",,,,,"227 276 2013
227 276 0188",,,agescamilla@hprmex.com,Materiales Limpios (Hojuelas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
